,state_name,date,industry_name,avg_hourly_earnings,unemployment_rate,cpi_national,real_wage_index,wage_growth_yoy
6999,Indiana,2023-05-01,Private Service Providing,933.15,3.4,304.127,306.8290549671683,-0.008563444927274566
7010,Indiana,2023-06-01,Private Service Providing,938.31,3.6,305.109,307.53271781560034,0.009945429300267872
7021,Indiana,2023-07-01,Private Service Providing,951.91,3.7,305.691,311.39614839821917,0.01084209408516501
7032,Indiana,2023-08-01,Private Service Providing,944.45,3.6,307.026,307.6123846188922,0.013086618396352945
7043,Indiana,2023-09-01,Private Service Providing,951.59,3.2,307.789,309.1695934552567,0.00485749585528894
7054,Indiana,2023-10-01,Private Service Providing,959.36,3.3,307.671,311.8135930913216,-0.015212794350120018
7065,Indiana,2023-11-01,Private Service Providing,960.7,3.4,307.051,312.8796193466232,0.008831343393294055
7076,Indiana,2023-12-01,Private Service Providing,952.53,3.2,306.746,310.52727663930415,-0.003024847710954348
7087,Indiana,2024-01-01,Private Service Providing,940.54,4.1,308.417,304.95724943826053,-0.02728250527447984
7098,Indiana,2024-02-01,Private Service Providing,939.46,4.4,310.326,302.73325470634103,-0.01912756582931352
7109,Indiana,2024-03-01,Private Service Providing,938.18,4.3,312.332,300.3790837954484,-0.009031085948475348
7120,Indiana,2024-04-01,Private Service Providing,930.94,3.6,313.548,296.9050990597931,-0.030876535498646662
7131,Indiana,2024-05-01,Private Service Providing,951.44,4.0,314.069,302.93979985289855,0.019600278626158874
7142,Indiana,2024-06-01,Private Service Providing,955.76,4.4,314.175,304.21262035489775,0.018597265296117493
7153,Indiana,2024-07-01,Private Service Providing,962.74,4.9,314.54,306.07871812806,0.011377125988801584
7164,Indiana,2024-08-01,Private Service Providing,963.52,4.4,314.796,306.0775867545966,0.020191645931494362
7175,Indiana,2024-09-01,Private Service Providing,984.83,4.0,315.301,312.34598050751504,0.03493101020397438
7186,Indiana,2024-10-01,Private Service Providing,995.42,4.0,315.664,315.34162907395205,0.03758755837224803
7197,Indiana,2024-11-01,Private Service Providing,991.45,4.3,315.493,314.25419898381267,0.03200791089830335
7208,Indiana,2024-12-01,Private Service Providing,1015.27,4.0,315.605,321.6900872926601,0.06586669186272354
7219,Indiana,2025-01-01,Private Service Providing,1008.67,4.5,317.671,317.5203276345653,0.07243711059604063
7230,Indiana,2025-02-01,Private Service Providing,1027.82,4.5,319.082,322.1178255119374,0.09405403103910737
7241,Indiana,2025-03-01,Private Service Providing,1027.18,3.4,319.799,321.19550092401795,0.09486452493125008
7252,Indiana,2025-04-01,Private Service Providing,1009.55,3.0,320.795,314.70253588740474,0.08444153221475048
7263,Indiana,2025-05-01,Private Service Providing,998.79,3.4,321.465,310.699454061873,0.04976666946943564
7274,Indiana,2025-06-01,Private Service Providing,1007.94,3.7,322.561,312.48043005819056,0.05459529589018164
7285,Indiana,2025-07-01,Private Service Providing,1009.28,4.2,323.048,312.4241598771699,0.04834119284542027
7296,Indiana,2025-08-01,Private Service Providing,1013.12,3.8,323.976,312.7145220633627,0.05147791431418125
7307,Indiana,2025-09-01,Private Service Providing,1030.72,3.5,324.8,317.3399014778325,0.04659687458749229
7318,Indiana,2025-10-01,Private Service Providing,1039.09,3.5,324.348,320.3626968564628,0.04387092885415189
7329,Indiana,2025-11-01,Private Service Providing,1054.63,3.3,324.122,325.3805665767828,0.06372484744566043
7340,Indiana,2025-12-01,Private Service Providing,1042.6,2.7,324.054,321.7365007066723,0.026918947669092974
6956,Indiana,2023-01-01,Professional and Business Services,1168.56,3.7,299.17,390.6006618310659,0.09745583636209965
6967,Indiana,2023-02-01,Professional and Business Services,1168.86,3.8,300.84,388.5321100917431,0.10481393612295231
6978,Indiana,2023-03-01,Professional and Business Services,1160.43,3.7,301.836,384.4571224108456,0.08099824868651484
6989,Indiana,2023-04-01,Professional and Business Services,1178.96,2.8,303.363,388.6301229879715,0.09835195036286892
7000,Indiana,2023-05-01,Professional and Business Services,1156.82,3.4,304.127,380.3739884982261,0.05664961636828636
7011,Indiana,2023-06-01,Professional and Business Services,1143.38,3.6,305.109,374.74476334686955,0.05834220391539802
7022,Indiana,2023-07-01,Professional and Business Services,1159.12,3.7,305.691,379.1802833580315,0.059350381107313055
7033,Indiana,2023-08-01,Professional and Business Services,1149.97,3.6,307.026,374.55134092878126,0.04507574724865293
7044,Indiana,2023-09-01,Professional and Business Services,1149.48,3.2,307.789,373.4636390514281,0.030637221938295323
7055,Indiana,2023-10-01,Professional and Business Services,1170.71,3.3,307.671,380.5071001166831,-0.001415935242286892
7066,Indiana,2023-11-01,Professional and Business Services,1167.41,3.4,307.051,380.2006832741141,0.035259167294816596
7077,Indiana,2023-12-01,Professional and Business Services,1178.64,3.2,306.746,384.23972928742353,0.035311478865816426
7088,Indiana,2024-01-01,Professional and Business Services,1168.66,4.1,308.417,378.9220438562077,8.557540905052008e-05
7099,Indiana,2024-02-01,Professional and Business Services,1221.34,4.4,310.326,393.5667652726487,0.04489844806050347
7110,Indiana,2024-03-01,Professional and Business Services,1223.6,4.3,312.332,391.7626115799854,0.05443671742371348
7121,Indiana,2024-04-01,Professional and Business Services,1203.35,3.6,313.548,383.78493882914256,0.020687724774377303
7132,Indiana,2024-05-01,Professional and Business Services,1224.71,4.0,314.069,389.94934234196944,0.05868674469666857
7143,Indiana,2024-06-01,Professional and Business Services,1239.1,4.4,314.175,394.39802657754433,0.08371669960992834
7154,Indiana,2024-07-01,Professional and Business Services,1214.87,4.9,314.54,386.2370445730272,0.048096832079508545
7165,Indiana,2024-08-01,Professional and Business Services,1214.14,4.4,314.796,385.69105071220736,0.055801455690148494
7176,Indiana,2024-09-01,Professional and Business Services,1244.36,4.0,315.301,394.65780317855,0.08254167101645948
7187,Indiana,2024-10-01,Professional and Business Services,1242.14,4.0,315.664,393.5006842718841,0.061014256306002324
7198,Indiana,2024-11-01,Professional and Business Services,1264.03,4.3,315.493,400.6523124126368,0.08276441010441915
7209,Indiana,2024-12-01,Professional and Business Services,1296.68,4.0,315.605,410.8553413285594,0.10014932464535398
7220,Indiana,2025-01-01,Professional and Business Services,1255.96,4.5,317.671,395.3650160071269,0.07470093953758994
7231,Indiana,2025-02-01,Professional and Business Services,1277.43,4.5,319.082,400.34536576804715,0.04592496765847365
7242,Indiana,2025-03-01,Professional and Business Services,1280.56,3.4,319.799,400.4265179065601,0.04655116050997066
7253,Indiana,2025-04-01,Professional and Business Services,1274.09,3.0,320.795,397.1664146885082,0.0587858893921136
7264,Indiana,2025-05-01,Professional and Business Services,1215.54,3.4,321.465,378.12514581680745,-0.0074874868336177736
7275,Indiana,2025-06-01,Professional and Business Services,1253.5,3.7,322.561,388.60866626777573,0.011621338067952625
7286,Indiana,2025-07-01,Professional and Business Services,1249.94,4.2,323.048,386.9208291027959,0.028867286211693655
7297,Indiana,2025-08-01,Professional and Business Services,1260.48,3.8,323.976,389.0658567301282,0.038166932973133116
7308,Indiana,2025-09-01,Professional and Business Services,1270.71,3.5,324.8,391.2284482758621,0.021175544054775175
7319,Indiana,2025-10-01,Professional and Business Services,1236.01,3.5,324.29150000000004,381.1416580453079,-0.004935031477933283
7330,Indiana,2025-11-01,Professional and Business Services,1243.06,3.3,324.122,383.5160834500589,-0.016589796128256507
7341,Indiana,2025-12-01,Professional and Business Services,1221.38,2.7,324.054,376.90631808278874,-0.05807138229941078
6957,Indiana,2023-01-01,Total Private,1036.27,3.7,299.17,346.3816559146973,0.008800366032923446
6968,Indiana,2023-02-01,Total Private,1020.65,3.8,300.84,339.2667198510837,0.0053386917250277666
6979,Indiana,2023-03-01,Total Private,1014.99,3.7,301.836,336.2720152665686,3.9410808414075404e-05
6990,Indiana,2023-04-01,Total Private,1029.69,2.8,303.363,339.42504524282793,0.031422790287683355
7001,Indiana,2023-05-01,Total Private,1010.61,3.4,304.127,332.29867785497504,-0.0031072443181817677
7012,Indiana,2023-06-01,Total Private,1017.0,3.6,305.109,333.32350078168787,0.013089474627936193
7023,Indiana,2023-07-01,Total Private,1024.88,3.7,305.691,335.266658161346,0.01472262650864864
7034,Indiana,2023-08-01,Total Private,1020.17,3.6,307.026,332.2747910600405,0.017443252084413885
7045,Indiana,2023-09-01,Total Private,1029.14,3.2,307.789,334.36542566498485,0.015682210708117594
7056,Indiana,2023-10-01,Total Private,1034.75,3.3,307.671,336.31703995501687,-0.0032942581658110814
7067,Indiana,2023-11-01,Total Private,1032.34,3.4,307.051,336.2112482942573,0.011969062766510108
7078,Indiana,2023-12-01,Total Private,1016.52,3.2,306.746,331.38818436100223,-0.00271757792188676
7089,Indiana,2024-01-01,Total Private,999.33,4.1,308.417,324.0191040052916,-0.03564708039410569
7100,Indiana,2024-02-01,Total Private,1003.63,4.4,310.326,323.4115091871129,-0.01667564787145448
7111,Indiana,2024-03-01,Total Private,1008.64,4.3,312.332,322.9384116901246,-0.006256219273096275
7122,Indiana,2024-04-01,Total Private,1001.0,3.6,313.548,319.2493653284346,-0.02786275480970002
7133,Indiana,2024-05-01,Total Private,1018.73,4.0,314.069,324.3650280670808,0.00803475128882547
7144,Indiana,2024-06-01,Total Private,1031.13,4.4,314.175,328.20243494867515,0.013893805309734608
7155,Indiana,2024-07-01,Total Private,1024.04,4.9,314.54,325.5674953900934,-0.0008196081492468643
7166,Indiana,2024-08-01,Total Private,1033.94,4.4,314.796,328.44762957597936,0.013497750374937612
7177,Indiana,2024-09-01,Total Private,1060.54,4.0,315.301,336.3579563655047,0.03051091202363132
7188,Indiana,2024-10-01,Total Private,1068.96,4.0,315.664,338.63855238481426,0.033061125875815556
7199,Indiana,2024-11-01,Total Private,1059.63,4.3,315.493,335.86482108953294,0.02643508921479376
7210,Indiana,2024-12-01,Total Private,1083.8,4.0,315.605,343.403938467388,0.06618659741077404
7221,Indiana,2025-01-01,Total Private,1072.0,4.5,317.671,337.4560472942132,0.07271872154343395
7232,Indiana,2025-02-01,Total Private,1095.31,4.5,319.082,343.26912831184455,0.09134840528880162
7243,Indiana,2025-03-01,Total Private,1096.11,3.4,319.799,342.74966463309767,0.08672073286802018
7254,Indiana,2025-04-01,Total Private,1080.52,3.0,320.795,336.8256986549042,0.07944055944055939
7265,Indiana,2025-05-01,Total Private,1075.31,3.4,321.465,334.50297855131976,0.055539740657485126
7276,Indiana,2025-06-01,Total Private,1082.56,3.7,322.561,335.6140388949687,0.04987731905773263
7287,Indiana,2025-07-01,Total Private,1085.28,4.2,323.048,335.95007553057127,0.05980235147064561
7298,Indiana,2025-08-01,Total Private,1096.32,3.8,323.976,338.39543669901474,0.060332321024430646
7309,Indiana,2025-09-01,Total Private,1115.44,3.5,324.8,343.42364532019707,0.051766081430214994
7320,Indiana,2025-10-01,Total Private,1112.26,3.5,324.235,343.04131262818635,0.04050666067953901
7331,Indiana,2025-11-01,Total Private,1124.84,3.3,324.122,347.042163136103,0.06154034898974148
7342,Indiana,2025-12-01,Total Private,1120.53,2.7,324.054,345.7849617656317,0.03389001660823032
6958,Indiana,2023-01-01,"Trade, Transportation, and Utilities",886.05,3.7,299.17,296.16940201223383,-0.05046402469082889
6969,Indiana,2023-02-01,"Trade, Transportation, and Utilities",864.59,3.8,300.84,287.3919691530382,-0.02546270204468082
6980,Indiana,2023-03-01,"Trade, Transportation, and Utilities",875.16,3.7,301.836,289.9455333359838,-0.03200973343656677
6991,Indiana,2023-04-01,"Trade, Transportation, and Utilities",880.73,2.8,303.363,290.3221553056899,-0.026968203813774627
7002,Indiana,2023-05-01,"Trade, Transportation, and Utilities",856.35,3.4,304.127,281.5764466818139,-0.07180793409928465
7013,Indiana,2023-06-01,"Trade, Transportation, and Utilities",861.65,3.6,305.109,282.4072708441901,-0.05439959614582657
7024,Indiana,2023-07-01,"Trade, Transportation, and Utilities",881.39,3.7,305.691,288.3271015502583,-0.016097163461001762
7035,Indiana,2023-08-01,"Trade, Transportation, and Utilities",866.47,3.6,307.026,282.21388416616185,-0.037875591285615906
7046,Indiana,2023-09-01,"Trade, Transportation, and Utilities",873.79,3.2,307.789,283.8925367703199,-0.029898303579358854
7057,Indiana,2023-10-01,"Trade, Transportation, and Utilities",879.47,3.3,307.671,285.8475449424873,-0.03768423586567604
7068,Indiana,2023-11-01,"Trade, Transportation, and Utilities",867.4,3.4,307.051,282.4937876769657,0.0004844402408359372
7079,Indiana,2023-12-01,"Trade, Transportation, and Utilities",856.14,3.2,306.746,279.10388399522736,-0.012001754102522688
7090,Indiana,2024-01-01,"Trade, Transportation, and Utilities",868.23,4.1,308.417,281.5117195225945,-0.020111731843575398
7101,Indiana,2024-02-01,"Trade, Transportation, and Utilities",866.25,4.4,310.326,279.1419346106997,0.0019199851952949043
7112,Indiana,2024-03-01,"Trade, Transportation, and Utilities",883.96,4.3,312.332,283.0193512032069,0.010055304172951418
7123,Indiana,2024-04-01,"Trade, Transportation, and Utilities",888.02,3.6,313.548,283.2166047941623,0.00827722457506841
7134,Indiana,2024-05-01,"Trade, Transportation, and Utilities",908.26,4.0,314.069,289.1912286790482,0.06061773807438553
7145,Indiana,2024-06-01,"Trade, Transportation, and Utilities",926.8,4.4,314.175,294.9948277234026,0.07561074682295588
7156,Indiana,2024-07-01,"Trade, Transportation, and Utilities",938.21,4.9,314.54,298.2800279773638,0.06446635428130576
7167,Indiana,2024-08-01,"Trade, Transportation, and Utilities",919.63,4.4,314.796,292.1352240816275,0.06135238381017216
7178,Indiana,2024-09-01,"Trade, Transportation, and Utilities",934.42,4.0,315.301,296.3580832284071,0.06938738140743195
7189,Indiana,2024-10-01,"Trade, Transportation, and Utilities",940.68,4.0,315.664,298.0004054944498,0.06959873560212393
7200,Indiana,2024-11-01,"Trade, Transportation, and Utilities",923.45,4.3,315.493,292.70063044187987,0.06461839981554074
7211,Indiana,2024-12-01,"Trade, Transportation, and Utilities",933.92,4.0,315.605,295.9141965431473,0.09084962739738822
7222,Indiana,2025-01-01,"Trade, Transportation, and Utilities",941.16,4.5,317.671,296.26878122334114,0.08399847966552643
7233,Indiana,2025-02-01,"Trade, Transportation, and Utilities",953.37,4.5,319.082,298.7852652296275,0.10057142857142853
7244,Indiana,2025-03-01,"Trade, Transportation, and Utilities",948.9,3.4,319.799,296.71762575867973,0.07346486266346886
7255,Indiana,2025-04-01,"Trade, Transportation, and Utilities",934.32,3.0,320.795,291.251422247853,0.05213846534987954
7266,Indiana,2025-05-01,"Trade, Transportation, and Utilities",939.06,3.4,321.465,292.1188931921049,0.03391099464910918
7277,Indiana,2025-06-01,"Trade, Transportation, and Utilities",945.2,3.7,322.561,293.02984551759204,0.019853258523953476
7288,Indiana,2025-07-01,"Trade, Transportation, and Utilities",950.05,4.2,323.048,294.08942324360464,0.012619775956342227
7299,Indiana,2025-08-01,"Trade, Transportation, and Utilities",956.07,3.8,323.976,295.1051929772576,0.039624631645335695
7310,Indiana,2025-09-01,"Trade, Transportation, and Utilities",952.38,3.5,324.8,293.2204433497537,0.019220479013719816
7321,Indiana,2025-10-01,"Trade, Transportation, and Utilities",937.1,3.5,324.1785,289.06913937845974,-0.0038057575371007735
7332,Indiana,2025-11-01,"Trade, Transportation, and Utilities",944.34,3.3,324.122,291.3532558727886,0.022621690400129957
7343,Indiana,2025-12-01,"Trade, Transportation, and Utilities",947.97,2.7,324.054,292.53457757040496,0.01504411512763415
7476,Iowa,2023-01-01,Construction,1272.35,3.7,299.17,425.29331149513644,0.11528448585678852
7487,Iowa,2023-02-01,Construction,1214.0,3.3,300.84,403.53676372822764,0.022944631225932488
7498,Iowa,2023-03-01,Construction,1229.69,3.1,301.836,407.40335811500285,0.06029695799130863
7509,Iowa,2023-04-01,Construction,1320.05,2.3,303.363,435.1387611541289,0.10379456819854149
7520,Iowa,2023-05-01,Construction,1286.38,2.8,304.127,422.9746125796131,-0.011260309139681568
7531,Iowa,2023-06-01,Construction,1345.76,3.0,305.109,441.07515674726085,0.06127470308975913
7542,Iowa,2023-07-01,Construction,1310.96,3.1,305.691,428.85135643509307,0.0042284593700208095
7553,Iowa,2023-08-01,Construction,1317.47,3.2,307.026,429.1069811677187,0.015829568060203192
7564,Iowa,2023-09-01,Construction,1332.92,2.7,307.789,433.0629099805386,0.01205734070339548
7575,Iowa,2023-10-01,Construction,1281.06,2.8,307.671,416.37333385336933,-0.04268484060440303
7586,Iowa,2023-11-01,Construction,1334.1,2.5,307.051,434.48808178445927,0.030407884269306962
7597,Iowa,2023-12-01,Construction,1358.4,2.6,306.746,442.84196044936203,0.10421069744756961
7608,Iowa,2024-01-01,Construction,1210.55,3.5,308.417,392.5043042374448,-0.04857154084960891
7619,Iowa,2024-02-01,Construction,1283.29,3.1,310.326,413.52964302056546,0.057075782537067576
7630,Iowa,2024-03-01,Construction,1278.45,2.8,312.332,409.3240526106835,0.039652270084330254
7641,Iowa,2024-04-01,Construction,1345.43,2.2,313.548,429.0985750188169,0.019226544449074012
7652,Iowa,2024-05-01,Construction,1327.31,2.7,314.069,422.61732294495795,0.03181796980674445
7663,Iowa,2024-06-01,Construction,1360.8,3.1,314.175,433.13439961804727,0.01117584116038528
7674,Iowa,2024-07-01,Construction,1330.45,3.5,314.54,422.9827684873148,0.014866967718313306
7685,Iowa,2024-08-01,Construction,1300.86,3.4,314.796,413.2390500514619,-0.012607497703932657
7696,Iowa,2024-09-01,Construction,1379.47,2.9,315.301,437.5089200478273,0.0349233262311317
7707,Iowa,2024-10-01,Construction,1395.77,3.1,315.664,442.1695220234173,0.08954303467441038
